Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Status,Led,Pts,PPts
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,16.0,27.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,133.0,running,0.0,21.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,17.0,26.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,133.0,running,0.0,20.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,18.0,20.0,11.0,Spencer Davis,All Pro / Tower Sealants (Mark Rette),Toyota,133.0,running,0.0,19.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,19.0,19.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,132.0,running,0.0,18.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,20.0,29.0,20.0,Spencer Boyd,ClickandBuyGuns.com (Randy Young),Chevrolet,132.0,running,1.0,17.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,21.0,25.0,38.0,Colin Garrett,Wide Open Entrepreneurs / Who Is Steve Sims? (Al Niece),Chevrolet,131.0,running,0.0,0.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,22.0,30.0,44.0,Angela Ruch,Trick Shot Penetrating Lubricant (Al Niece),Chevrolet,131.0,running,0.0,15.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,23.0,32.0,34.0,Justin Johnson,Sigma Engineering (Josh Reaume),Toyota,127.0,running,0.0,14.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,24.0,31.0,10.0,Jennifer Jo Cobb,Waldo's Painting / Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,90.0,running,0.0,13.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,25.0,21.0,54.0,Natalie Decker,Ruedebusch Development (David Gilliland),Toyota,87.0,electrical,0.0,12.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,26.0,22.0,2.0,Tyler Dippel,Lobas Productions / Jersey Filmmaker (Randy Young),Chevrolet,80.0,engine,0.0,11.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,27.0,24.0,19.0,Derek Kraus,ENEOS / NAPA Filters (Bill McAnally),Toyota,77.0,transmission,0.0,10.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,28.0,28.0,33.0,Mason Massey,Anderson Power Services / Special Olympics (Josh Reaume),Chevrolet,63.0,engine,0.0,9.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,29.0,10.0,13.0,Johnny Sauter,Tenda Heal / Quarter Horse Congress (Duke Thorson),Ford,45.0,engine,0.0,15.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,30.0,5.0,88.0,Matt Crafton,Fisher Nuts / Menards (Duke Thorson),Ford,39.0,engine,0.0,16.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,31.0,8.0,98.0,Grant Enfinger,ThorSport Racing / Curb Records (Mike Curb),Ford,6.0,engine,0.0,6.0,0.0
2019,19,Las Vegas,Las Vegas Motor Speedway,1.5,paved track,32.0,11.0,8.0,John H. Nemechek,Berry's Bullets (Joe Nemechek),Chevrolet,0.0,fuel pressure,0.0,0.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,1.0,25.0,20.0,Spencer Boyd,Alabama Roofing Professionals (Randy Young),Chevrolet,98.0,running,1.0,40.0,5.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,2.0,6.0,4.0,Todd Gilliland,Mobil 1 (Kyle Busch),Toyota,98.0,running,7.0,39.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,3.0,7.0,51.0,Riley Herbst,Monster Energy / Advance Auto Parts (Kyle Busch),Toyota,98.0,running,0.0,39.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,4.0,8.0,24.0,Brett Moffitt,CMR Construction & Roofing (Maury Gallagher),Chevrolet,98.0,running,7.0,51.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,5.0,10.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,98.0,running,8.0,48.0,1.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,6.0,13.0,16.0,Austin Hill,United Rentals (Shigeaki Hattori),Toyota,98.0,running,2.0,35.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,7.0,2.0,17.0,Tyler Ankrum,May's Hawaii / Modern Meat Co (David Gilliland),Toyota,98.0,running,6.0,35.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,8.0,1.0,88.0,Matt Crafton,Hormel Black Label Bacon / Menards (Duke Thorson),Ford,98.0,running,1.0,30.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,9.0,5.0,2.0,Sheldon Creed,American Cancer Society / Chevy Cares (Maury Gallagher),Chevrolet,98.0,running,20.0,45.0,1.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,10.0,14.0,98.0,Grant Enfinger,Champion Power Equipment / Curb Records (Mike Curb),Ford,98.0,running,3.0,27.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,11.0,3.0,18.0,Harrison Burton,Safelite Auto Glass (Kyle Busch),Toyota,98.0,running,0.0,26.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,12.0,15.0,99.0,Ben Rhodes,Havoline / Dish Fish (Duke Thorson),Ford,98.0,running,0.0,28.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,13.0,9.0,7.0,Korbin Forrister,All Out Motorsports (All Out Motorsports),Toyota,98.0,running,0.0,24.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,14.0,4.0,13.0,Johnny Sauter,Tenda Heal / Quarter Horse Congress (Duke Thorson),Ford,98.0,running,28.0,29.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,15.0,16.0,15.0,Anthony Alfredo,Mavis Discount Tire / Oxford Energy Group (David Gilliland),Toyota,97.0,running,0.0,25.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,16.0,19.0,54.0,Natalie Decker,N29 Technologies (David Gilliland),Toyota,97.0,running,0.0,21.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,17.0,23.0,28.0,Bryan Dauzat,FDNY Racing (Jim Rosenblum),Chevrolet,97.0,running,1.0,20.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,18.0,31.0,6.0,Norm Benning,H&H Transport (Norm Benning),Chevrolet,96.0,running,0.0,19.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,19.0,32.0,34.0,Jesse Iwuji,John's 360 Coatings (Josh Reaume),Toyota,96.0,running,0.0,18.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,20.0,20.0,12.0,Gus Dean,LG Air Conditioning Technologies (Randy Young),Chevrolet,92.0,crash,5.0,21.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,21.0,30.0,3.0,Jordan Anderson,Rusty's Off-Road / Albireo Energy (Jordan Anderson),Chevrolet,90.0,running,0.0,16.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,22.0,17.0,45.0,Ross Chastain,Car Shield (Al Niece),Chevrolet,87.0,crash,7.0,23.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,23.0,22.0,87.0,Timothy Peters,Friends of Jaclyn / Solid Rock Carriers (Joe Nemechek),Chevrolet,87.0,crash,0.0,14.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,24.0,11.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,87.0,crash,0.0,13.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,25.0,24.0,68.0,Clay Greenfield,Rackley Roofing (Clay Greenfield),Toyota,87.0,crash,0.0,12.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,26.0,18.0,30.0,Brennan Poole,Spartan Mosquito (Steven Lane),Toyota,81.0,rear end,0.0,11.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,27.0,28.0,10.0,Jennifer Jo Cobb,PitStops4Hope.org / Driven2Honor (Jennifer Jo Cobb),Chevrolet,79.0,running,0.0,10.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,28.0,26.0,44.0,Angela Ruch,Give A Child A Voice / The Ruch Life (Al Niece),Chevrolet,72.0,engine,1.0,9.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,29.0,12.0,22.0,Austin Wayne Self,Go Texan / AM Technical Solutions (Tim Self),Chevrolet,69.0,overheating,0.0,17.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,30.0,27.0,8.0,John H. Nemechek,Plan B Sales (Joe Nemechek),Chevrolet,30.0,radiator,0.0,0.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,31.0,21.0,2.0,Tyler Dippel,Lobas Productions / Jersey Filmmaker (Randy Young),Chevrolet,29.0,crash,0.0,6.0,0.0
2019,20,Talladega,Talladega Superspeedway,2.66,paved track,32.0,29.0,33.0,Mason Massey,Anderson Power Services / Generac (Josh Reaume),Chevrolet,8.0,engine,0.0,5.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,1.0,11.0,4.0,Todd Gilliland,Mobil 1 (Kyle Busch),Toyota,201.0,running,11.0,40.0,5.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,2.0,12.0,45.0,Ross Chastain,Car Shield (Al Niece),Chevrolet,201.0,running,68.0,43.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,3.0,6.0,13.0,Johnny Sauter,Tenda Heal (Duke Thorson),Ford,201.0,running,0.0,43.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,4.0,9.0,98.0,Grant Enfinger,ThorSport Racing / Curb Records (Mike Curb),Ford,201.0,running,7.0,44.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,5.0,22.0,56.0,Timmy Hill,Southern Freight Services (Timmy Hill),Chevrolet,201.0,running,0.0,0.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,6.0,7.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,201.0,running,0.0,35.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,7.0,10.0,8.0,John H. Nemechek,D.A.B. Constructors (Joe Nemechek),Chevrolet,201.0,running,0.0,0.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,8.0,19.0,30.0,Danny Bohn,BMLG / Brantley Gilbert (Steven Lane),Toyota,201.0,running,0.0,31.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,9.0,24.0,44.0,Jeb Burton,State Water Heaters / Alsco (Al Niece),Chevrolet,201.0,running,0.0,0.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,10.0,18.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,201.0,running,0.0,27.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,11.0,14.0,2.0,Sheldon Creed,American Cancer Society / Chevy Cares (Maury Gallagher),Chevrolet,201.0,running,0.0,26.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,12.0,25.0,3.0,Jordan Anderson,Furniture by Walker / Fueled by Fans (Jordan Anderson),Chevrolet,201.0,running,0.0,25.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,13.0,27.0,33.0,Dawson Cram,Bojangles (Josh Reaume),Chevrolet,201.0,running,0.0,24.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,14.0,16.0,12.0,Gus Dean,Mid-Atlantic Wrecker Service (Randy Young),Chevrolet,201.0,running,0.0,23.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,15.0,23.0,20.0,Spencer Boyd,Ororo Heated Apparel (Randy Young),Chevrolet,201.0,running,0.0,22.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,16.0,8.0,99.0,Ben Rhodes,Havoline / Dish Fish (Duke Thorson),Ford,201.0,running,0.0,29.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,17.0,1.0,51.0,Christian Eckes,Sirius XM (Kyle Busch),Toyota,201.0,running,2.0,35.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,18.0,3.0,18.0,Harrison Burton,Safelite Auto Glass (Kyle Busch),Toyota,201.0,running,0.0,24.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,19.0,20.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,201.0,running,0.0,18.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,20.0,15.0,15.0,Tanner Gray,Valvoline / Durst (David Gilliland),Toyota,201.0,running,0.0,17.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,21.0,28.0,49.0,Ray Ciccarelli,CMI Motorsports (Ray Ciccarelli),Chevrolet,199.0,running,0.0,16.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,22.0,26.0,54.0,Natalie Decker,N29 Technologies (David Gilliland),Toyota,199.0,running,0.0,15.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,23.0,4.0,88.0,Matt Crafton,Hormel Black Label Bacon / Menards (Duke Thorson),Ford,193.0,running,0.0,21.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,24.0,30.0,6.0,Norm Benning,H&H Transport (Norm Benning),Chevrolet,163.0,crash,0.0,13.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,25.0,5.0,17.0,Tyler Ankrum,Factory Canopies / Cometic (David Gilliland),Toyota,133.0,crash,0.0,16.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,26.0,17.0,16.0,Austin Hill,Ibaraki Toyopet (Shigeaki Hattori),Toyota,127.0,crash,0.0,19.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,27.0,31.0,10.0,Jennifer Jo Cobb,Driven2Honor.org (Jennifer Jo Cobb),Chevrolet,127.0,axle,0.0,10.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,28.0,21.0,21.0,Sam Mayer,Manpower (Maury Gallagher),Chevrolet,122.0,crash,33.0,19.0,1.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,29.0,2.0,24.0,Brett Moffitt,CMR Construction & Roofing (Maury Gallagher),Chevrolet,122.0,crash,80.0,22.0,1.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,30.0,13.0,2.0,Tyler Dippel,Lobas Productions / Jersey Filmmaker (Randy Young),Chevrolet,121.0,crash,0.0,12.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,31.0,29.0,34.0,Josh Reaume,Levrack (Josh Reaume),Toyota,37.0,brakes,0.0,6.0,0.0
2019,21,Martinsville,Martinsville Speedway,0.526,paved track,32.0,32.0,0.0,Cody McMahan,Property Damage Appraisers (Jennifer Jo Cobb),Chevrolet,0.0,engine,0.0,5.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,1.0,2.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,150.0,running,44.0,49.0,5.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,2.0,7.0,51.0,Brandon Jones,DuPont Air Filtration (Kyle Busch),Toyota,150.0,running,36.0,0.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,3.0,6.0,46.0,Chandler Smith,iBuyPower / 828 Logistics (Kyle Busch),Toyota,150.0,running,1.0,51.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,4.0,4.0,99.0,Ben Rhodes,Dish Fish / Go Fish (Duke Thorson),Ford,150.0,running,47.0,43.0,1.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,5.0,8.0,98.0,Grant Enfinger,ThorSport Racing / Curb Records (Mike Curb),Ford,150.0,running,0.0,35.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,6.0,10.0,88.0,Matt Crafton,Ideal Door / Menards (Duke Thorson),Ford,150.0,running,0.0,48.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,7.0,32.0,18.0,Harrison Burton,Safelite Auto Glass (Kyle Busch),Toyota,150.0,running,0.0,36.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,8.0,11.0,13.0,Johnny Sauter,Tenda Heal (Duke Thorson),Ford,150.0,running,5.0,31.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,9.0,14.0,45.0,Ross Chastain,Car Shield (Al Niece),Chevrolet,150.0,running,0.0,35.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,10.0,12.0,24.0,Brett Moffitt,Plan B Sales Patriotic (Maury Gallagher),Chevrolet,150.0,running,0.0,35.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,11.0,5.0,44.0,Ty Majeski,Plan B Sales (Al Niece),Chevrolet,150.0,running,0.0,26.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,12.0,3.0,2.0,Sheldon Creed,Chevrolet Accessories (Maury Gallagher),Chevrolet,150.0,running,16.0,28.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,13.0,1.0,16.0,Austin Hill,AISIN Group (Shigeaki Hattori),Toyota,150.0,running,0.0,33.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,14.0,9.0,4.0,Todd Gilliland,JBL / SiriusXM (Kyle Busch),Toyota,150.0,running,1.0,32.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,15.0,18.0,2.0,Tyler Dippel,Lobas Productions / Jersey Filmmaker (Randy Young),Chevrolet,150.0,running,0.0,22.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,16.0,16.0,5.0,Dylan Lupton,Shreddy (David Gilliland),Toyota,150.0,running,0.0,21.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,17.0,20.0,7.0,Tanner Gray,Honda Generators (David Gilliland),Toyota,149.0,running,0.0,20.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,18.0,25.0,22.0,Austin Wayne Self,AM Technical Solutions / Go Texan (Tim Self),Chevrolet,149.0,running,0.0,19.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,19.0,21.0,21.0,Sam Mayer,Manpower (Maury Gallagher),Chevrolet,149.0,running,0.0,18.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,20.0,19.0,12.0,Gus Dean,LG Air Conditioning Technologies (Randy Young),Chevrolet,149.0,running,0.0,17.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,21.0,28.0,20.0,Colby Howard,Project Hope Foundation (Randy Young),Chevrolet,149.0,running,0.0,16.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,22.0,30.0,54.0,Natalie Decker,N29 Technologies (David Gilliland),Toyota,149.0,running,0.0,15.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,23.0,17.0,56.0,Carson Hocevar,Scott's / GM Parts Now (Timmy Hill),Chevrolet,149.0,running,0.0,14.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,24.0,13.0,15.0,Anthony Alfredo,Steelsmith / JDRF (David Gilliland),Toyota,148.0,running,0.0,13.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,25.0,29.0,34.0,Kyle Plott,CAT Recovery Services (Josh Reaume),Toyota,148.0,running,0.0,12.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,26.0,15.0,17.0,Tyler Ankrum,LiUNA! (David Gilliland),Toyota,144.0,running,0.0,11.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,27.0,27.0,30.0,Danny Bohn,Sierra Delta (Steven Lane),Toyota,144.0,running,0.0,10.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,28.0,24.0,3.0,Jordan Anderson,Goettl Air / Lucas Oil (Jordan Anderson),Chevrolet,120.0,running,0.0,9.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,29.0,22.0,8.0,John H. Nemechek,Hostetler Ranches / Stonefield Home (Joe Nemechek),Chevrolet,108.0,crash,0.0,0.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,30.0,31.0,33.0,Carson Ware,Jacob Companies (Josh Reaume),Toyota,37.0,electrical,0.0,7.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,31.0,23.0,19.0,Derek Kraus,ENEOS / NAPA Filters (Bill McAnally),Toyota,28.0,crash,0.0,6.0,0.0
2019,22,Phoenix,ISM Raceway,1.0,paved track,32.0,26.0,87.0,Joe Nemechek,NEMCO Motorsports (Joe Nemechek),Chevrolet,11.0,overheating,0.0,5.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,1.0,5.0,16.0,Austin Hill,Chiba Toyopet (Shigeaki Hattori),Toyota,134.0,running,56.0,60.0,7.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,2.0,9.0,88.0,Matt Crafton,Jack Links / Menards (Duke Thorson),Ford,134.0,running,9.0,35.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,3.0,2.0,51.0,Christian Eckes,Mobil 1 (Kyle Busch),Toyota,134.0,running,26.0,40.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,4.0,3.0,45.0,Ross Chastain,Car Shield (Al Niece),Chevrolet,134.0,running,36.0,33.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,5.0,4.0,24.0,Brett Moffitt,CMR Construction & Roofing (Maury Gallagher),Chevrolet,134.0,running,3.0,32.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,6.0,6.0,13.0,Johnny Sauter,Tenda Heal (Duke Thorson),Ford,134.0,running,0.0,35.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,7.0,7.0,98.0,Grant Enfinger,Champion Power Equipment / Curb Records (Mike Curb),Ford,134.0,running,0.0,37.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,8.0,11.0,4.0,Todd Gilliland,JBL / SiriusXM (Kyle Busch),Toyota,134.0,running,0.0,29.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,9.0,12.0,2.0,Sheldon Creed,Chevrolet Accessories (Maury Gallagher),Chevrolet,134.0,running,0.0,34.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,10.0,27.0,75.0,Parker Kligerman,Food Country USA (Charlie Henderson),Chevrolet,134.0,running,0.0,31.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,11.0,1.0,52.0,Stewart Friesen,Halmar International (Chris Larsen),Chevrolet,134.0,running,0.0,26.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,12.0,10.0,99.0,Ben Rhodes,Dish Fish / Go Fish (Duke Thorson),Ford,134.0,running,0.0,25.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,13.0,13.0,18.0,Harrison Burton,Safelite Auto Glass (Kyle Busch),Toyota,134.0,running,0.0,24.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,14.0,23.0,8.0,Joe Nemechek,Fire Alarm Services / Fleetwing (Joe Nemechek),Chevrolet,133.0,running,0.0,23.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,15.0,19.0,12.0,Gus Dean,LG Air Conditioning Technologies (Randy Young),Chevrolet,133.0,running,4.0,22.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,16.0,26.0,7.0,Tanner Gray,Turtle Beach Construction (David Gilliland),Toyota,133.0,running,0.0,22.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,17.0,32.0,97.0,Jesse Little,Diversified Utility Group (Jason Little),Ford,133.0,running,0.0,20.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,18.0,15.0,2.0,Tyler Dippel,Lobas Productions / Jersey Filmmaker (Randy Young),Chevrolet,133.0,running,0.0,19.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,19.0,14.0,22.0,Austin Wayne Self,Go Texan / AM Technical Solutions (Tim Self),Chevrolet,133.0,running,0.0,18.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,20.0,20.0,54.0,Natalie Decker,Arthritis Foundation (David Gilliland),Toyota,133.0,running,0.0,17.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,21.0,18.0,3.0,Jordan Anderson,Bommarito.com / Rusty's Off Road (Jordan Anderson),Chevrolet,132.0,running,0.0,16.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,22.0,8.0,17.0,Tyler Ankrum,Railblaza (David Gilliland),Toyota,132.0,running,0.0,18.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,23.0,28.0,56.0,Tyler Hill,Hair Club (Timmy Hill),Chevrolet,132.0,running,0.0,14.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,24.0,16.0,20.0,Colby Howard,Project Hope Foundation (Randy Young),Chevrolet,132.0,running,0.0,13.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,25.0,22.0,30.0,Danny Bohn,Sierra Delta (Steven Lane),Toyota,132.0,running,0.0,12.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,26.0,30.0,9.0,Codie Rohrbaugh,Grant County Mulch (Codie Rohrbaugh),Chevrolet,130.0,running,0.0,11.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,27.0,29.0,4.0,Cory Roper,Preferred Industrial Contractors (Roper Racing),Ford,129.0,running,0.0,10.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,28.0,25.0,10.0,Jennifer Jo Cobb,Waldo's Painting (Jennifer Jo Cobb),Chevrolet,128.0,running,0.0,9.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,29.0,17.0,44.0,Angela Ruch,Give A Child A Voice (Al Niece),Chevrolet,127.0,running,0.0,8.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,30.0,21.0,33.0,Josh Bilicki,Exotic Car Trader (Josh Reaume),Chevrolet,113.0,electrical,0.0,7.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,31.0,31.0,49.0,Ray Ciccarelli,CMI Motorsports (Ray Ciccarelli),Chevrolet,48.0,oil line,0.0,6.0,0.0
2019,23,Homestead,Homestead-Miami Speedway,1.5,paved track,32.0,24.0,15.0,Anthony Alfredo,Friends of Jaclyn Foundation (David Gilliland),Toyota,0.0,engine,0.0,5.0,0.0
